YOUR_DECISION	exact_literal	review_priority	suggested_decision	adjudication_note	current_master_path	claude_b1_status	chatgpt_candidate	scanner_occurrences	scanner_model_count	representative_parent_bones	representative_hierarchies	representative_models	claude_reason	chatgpt_original_reason	YOUR_NOTES
INCLUDE	R_breast1	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	2	2	parent=R_breast1_jiggle model=shermie.mdl hits=2/2		shermie.mdl; shermie_outfit.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): breast); structurally confirmed member of an accepted anatomy chain (parent=R_breast1_jiggle model=shermie.mdl hits=2/2); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:breast)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	R_breast1_jiggle	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	2	2	parent=R_breast0 model=shermie.mdl hits=2/2		shermie.mdl; shermie_outfit.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): breast); structurally confirmed member of an accepted anatomy chain (parent=R_breast0 model=shermie.mdl hits=2/2)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	R_Butt_bottem	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	2	2	parent=ValveBiped.rightButt model=korra_nude.mdl hits=2/2		korra_nude.mdl; korra_nude_f.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): butt); structurally confirmed member of an accepted anatomy chain (parent=ValveBiped.rightButt model=korra_nude.mdl hits=2/2)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	R_Butt_Butt	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	2	2	parent=ValveBiped.rightButt model=korra_nude.mdl hits=2/2		korra_nude.mdl; korra_nude_f.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): butt); structurally confirmed member of an accepted anatomy chain (parent=ValveBiped.rightButt model=korra_nude.mdl hits=2/2)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	R_butt_jiggle_root	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	2	2			shermie.mdl; shermie_outfit.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): butt)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	R_Butt_left	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	2	2	parent=ValveBiped.rightButt model=korra_nude.mdl hits=2/2		korra_nude.mdl; korra_nude_f.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): butt); structurally confirmed member of an accepted anatomy chain (parent=ValveBiped.rightButt model=korra_nude.mdl hits=2/2)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	R_Butt_right	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	2	2	parent=ValveBiped.rightButt model=korra_nude.mdl hits=2/2		korra_nude.mdl; korra_nude_f.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): butt); structurally confirmed member of an accepted anatomy chain (parent=ValveBiped.rightButt model=korra_nude.mdl hits=2/2)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Right_Butt	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	2	2			samsung_sam.mdl; samsung_sam_jeanshorts.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): butt); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:butt)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	right_butt	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	12	12	parent=bip_Butt_01_R model=gwen.mdl hits=12/12		gwen.mdl; gwen_chadchan3d.mdl; gwen_chadchan3d_v1_01.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): butt); structurally confirmed member of an accepted anatomy chain (parent=bip_Butt_01_R model=gwen.mdl hits=12/12); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:butt)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Right_Small_Labia3	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	2	2			samsung_sam.mdl; samsung_sam_jeanshorts.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): labia); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:labia)	direct structural sexual/anogenital bone; manually resolved from name/chain evidence	
INCLUDE	Right_Small_Labia4	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	2	2			samsung_sam.mdl; samsung_sam_jeanshorts.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): labia); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:labia)	direct structural sexual/anogenital bone; manually resolved from name/chain evidence	
INCLUDE	right_u_vag_1	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1			blake_volume4.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): vag)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	right_u_vag_2	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	1	1	parent=right_u_vag_1 model=blake_volume4.mdl hits=1/1		blake_volume4.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): vag); structurally confirmed member of an accepted anatomy chain (parent=right_u_vag_1 model=blake_volume4.mdl hits=1/1)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	right_vag_d_1	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1			blake_volume4.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): vag)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	right_vag_d_2	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1	parent=right_vag_d_1 model=blake_volume4.mdl hits=1/1		blake_volume4.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): vag); structurally confirmed member of an accepted anatomy chain (parent=right_vag_d_1 model=blake_volume4.mdl hits=1/1)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	RightBreast	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	25	25	parent=breasts_adjust model=gwen.mdl hits=19/25		gwen.mdl; gwen_chadchan3d.mdl; gwen_chadchan3d_v1_01.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): breast); structurally confirmed member of an accepted anatomy chain (parent=breasts_adjust model=gwen.mdl hits=19/25); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:breast)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	RightBreast4_Janggle	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1	parent=RightBreast4 model=lily_nude.mdl hits=1/1		lily_nude.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): breast); structurally confirmed member of an accepted anatomy chain (parent=RightBreast4 model=lily_nude.mdl hits=1/1)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	RightBreast5	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1	parent=RightBreast6_Janggle model=lily_nude.mdl hits=1/1		lily_nude.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): breast); structurally confirmed member of an accepted anatomy chain (parent=RightBreast6_Janggle model=lily_nude.mdl hits=1/1); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:breast)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	RightBreast5_Janggle	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1	parent=RightBreast5 model=lily_nude.mdl hits=1/1		lily_nude.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): breast); structurally confirmed member of an accepted anatomy chain (parent=RightBreast5 model=lily_nude.mdl hits=1/1)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	RightBreast6	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1	parent=RightBreast7_Janggle model=lily_nude.mdl hits=1/1		lily_nude.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): breast); structurally confirmed member of an accepted anatomy chain (parent=RightBreast7_Janggle model=lily_nude.mdl hits=1/1); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:breast)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	RightBreast6_Janggle	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1	parent=RightBreast6 model=lily_nude.mdl hits=1/1		lily_nude.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): breast); structurally confirmed member of an accepted anatomy chain (parent=RightBreast6 model=lily_nude.mdl hits=1/1)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	RightBreast7	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1			lily_nude.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): breast); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:breast)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	RightBreast7_Janggle	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1	parent=RightBreast7 model=lily_nude.mdl hits=1/1		lily_nude.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): breast); structurally confirmed member of an accepted anatomy chain (parent=RightBreast7 model=lily_nude.mdl hits=1/1)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Ruby_lf_breast_a_jnt	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	6	6			ruby_rose_nsfw.mdl; ruby_rose_nsfw_chadflexes01.mdl; ruby_rose_nsfw_chadflexesfaceitass05.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): breast)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Ruby_lf_breast_b_jnt	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	6	6	parent=Ruby_lf_breast_a_jnt model=ruby_rose_nsfw.mdl hits=6/6		ruby_rose_nsfw.mdl; ruby_rose_nsfw_chadflexes01.mdl; ruby_rose_nsfw_chadflexesfaceitass05.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): breast); structurally confirmed member of an accepted anatomy chain (parent=Ruby_lf_breast_a_jnt model=ruby_rose_nsfw.mdl hits=6/6)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Ruby_rt_breast_a_jnt	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	6	6			ruby_rose_nsfw.mdl; ruby_rose_nsfw_chadflexes01.mdl; ruby_rose_nsfw_chadflexesfaceitass05.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): breast)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Ruby_rt_breast_b_jnt	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	6	6	parent=Ruby_rt_breast_a_jnt model=ruby_rose_nsfw.mdl hits=6/6		ruby_rose_nsfw.mdl; ruby_rose_nsfw_chadflexes01.mdl; ruby_rose_nsfw_chadflexesfaceitass05.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): breast); structurally confirmed member of an accepted anatomy chain (parent=Ruby_rt_breast_a_jnt model=ruby_rose_nsfw.mdl hits=6/6)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	scrotum00	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	3	3	parent=scrotumROOT model=caprademon.mdl hits=3/3		caprademon.mdl; hotdog.mdl; hotdog_subd.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): scrotum); structurally confirmed member of an accepted anatomy chain (parent=scrotumROOT model=caprademon.mdl hits=3/3)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	scrotum01	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	3	3	parent=scrotum00 model=caprademon.mdl hits=3/3		caprademon.mdl; hotdog.mdl; hotdog_subd.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): scrotum); structurally confirmed member of an accepted anatomy chain (parent=scrotum00 model=caprademon.mdl hits=3/3)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	scrotumLeft	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	3	3	parent=scrotum01 model=caprademon.mdl hits=3/3		caprademon.mdl; hotdog.mdl; hotdog_subd.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): scrotum); structurally confirmed member of an accepted anatomy chain (parent=scrotum01 model=caprademon.mdl hits=3/3)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	scrotumRight	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	3	3	parent=scrotum01 model=caprademon.mdl hits=3/3		caprademon.mdl; hotdog.mdl; hotdog_subd.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): scrotum); structurally confirmed member of an accepted anatomy chain (parent=scrotum01 model=caprademon.mdl hits=3/3)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	scrotumROOT	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	3	3			caprademon.mdl; hotdog.mdl; hotdog_subd.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): scrotum); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:scrotum)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	testes_f	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1			james_vega.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): testes)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	TESTICLES L	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1	parent=TESTICLES ROOT model=ichigo kurosaki jump force.mdl hits=1/1		ichigo kurosaki jump force.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): testicles); structurally confirmed member of an accepted anatomy chain (parent=TESTICLES ROOT model=ichigo kurosaki jump force.mdl hits=1/1)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	TESTICLES R	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1	parent=TESTICLES ROOT model=ichigo kurosaki jump force.mdl hits=1/1		ichigo kurosaki jump force.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): testicles); structurally confirmed member of an accepted anatomy chain (parent=TESTICLES ROOT model=ichigo kurosaki jump force.mdl hits=1/1)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	TESTICLES ROOT	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1			ichigo kurosaki jump force.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): testicles); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:testicles)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	testis_f_L	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1	parent=testes_f model=james_vega.mdl hits=1/1		james_vega.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): testis); structurally confirmed member of an accepted anatomy chain (parent=testes_f model=james_vega.mdl hits=1/1)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	testis_f_R	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1	parent=testes_f model=james_vega.mdl hits=1/1		james_vega.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): testis); structurally confirmed member of an accepted anatomy chain (parent=testes_f model=james_vega.mdl hits=1/1)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	TopAss	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1			nunpanties_pepperfitbonesxx03.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): ass)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	unused left testicle jiggle item_penis	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Useless	INCLUDE_SEXUAL_BONES	YES	2	2	parent=penis balls left model=hinata uzumaki last.mdl hits=2/2		hinata uzumaki last.mdl; hinata uzumaki.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): penis,testicle); structurally confirmed member of an accepted anatomy chain (parent=penis balls left model=hinata uzumaki last.mdl hits=2/2)	explicit sexual/anogenital anatomical BONE name	
