exact_literal	ascii_fold	current_master_path	final_projected_path	provenance	decision_basis	casefold_carryalong	human_review_status
bip_upperArm_R_twist_03	bip_upperarm_r_twist_03	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
bip_upperArm_Twist5_L	bip_upperarm_twist5_l	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
bip_upperArm_Twist5_R	bip_upperarm_twist5_r	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
bip_upperArm_Twist6_L	bip_upperarm_twist6_l	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
bip_upperArm_Twist6_R	bip_upperarm_twist6_r	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
bip_upperArm_Twist_1_L	bip_upperarm_twist_1_l	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
bip_upperArm_Twist_1_R	bip_upperarm_twist_1_r	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
bip_upperArm_Twist_2_L	bip_upperarm_twist_2_l	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
bip_upperArm_Twist_2_R	bip_upperarm_twist_2_r	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
bip_upperArm_Twist_3_L	bip_upperarm_twist_3_l	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
bip_upperArm_Twist_3_R	bip_upperarm_twist_3_r	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
bip_upperArm_Twist_4_L	bip_upperarm_twist_4_l	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
bip_upperArm_Twist_4_R	bip_upperarm_twist_4_r	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
bip_upperArm_helper_L	bip_upperarm_helper_l	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
bip_upperArm_helper_R	bip_upperarm_helper_r	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
bip_upperArm_hlp_01_L	bip_upperarm_hlp_01_l	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
bip_upperArm_hlp_01_R	bip_upperarm_hlp_01_r	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
bip_upperArm_hlp_02_L	bip_upperarm_hlp_02_l	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
bip_upperArm_hlp_02_R	bip_upperarm_hlp_02_r	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
bip_upperArm_hlp_03_L	bip_upperarm_hlp_03_l	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
bip_upperArm_hlp_03_R	bip_upperarm_hlp_03_r	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
bip_upperArm_hlp_L	bip_upperarm_hlp_l	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
bip_upperArm_hlp_R	bip_upperarm_hlp_r	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
bip_upperArm_hlp_lower_L	bip_upperarm_hlp_lower_l	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
bip_upperArm_hlp_lower_R	bip_upperarm_hlp_lower_r	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
bip_upperArm_l_twist1	bip_upperarm_l_twist1	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	Pass 1G-H/I human family review (fold bip_upperarm_l_twist1): HELPERS	NO	HUMAN_APPROVED
bip_upperArm_l_twist2	bip_upperarm_l_twist2	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	Pass 1G-H/I human family review (fold bip_upperarm_l_twist2): HELPERS	NO	HUMAN_APPROVED
bip_upperArm_r_twist1	bip_upperarm_r_twist1	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	Pass 1G-H/I human family review (fold bip_upperarm_r_twist1): HELPERS	NO	HUMAN_APPROVED
bip_upperArm_r_twist2	bip_upperarm_r_twist2	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	Pass 1G-H/I human family review (fold bip_upperarm_r_twist2): HELPERS	NO	HUMAN_APPROVED
bip_upperArm_roll_L	bip_upperarm_roll_l	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
bip_upperArm_roll_R	bip_upperarm_roll_r	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
bip_upperArmtwist1_L	bip_upperarmtwist1_l	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
bip_upperArmtwist1_L.006	bip_upperarmtwist1_l.006	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
bip_upperArmtwist1_R	bip_upperarmtwist1_r	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
bip_upperArmtwist1_R.006	bip_upperarmtwist1_r.006	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
bip_upperArmtwist2_L	bip_upperarmtwist2_l	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
bip_upperArmtwist2_R	bip_upperarmtwist2_r	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
bip_upper_armTwist_L	bip_upper_armtwist_l	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
bip_upper_armTwist_R	bip_upper_armtwist_r	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
bip_wrist_helper	bip_wrist_helper	groupFile/Arms	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms); no contrary primary"	NO	PREVIOUSLY_SETTLED
bip_wrist_helper_L	bip_wrist_helper_l	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
bip_wrist_helper_R	bip_wrist_helper_r	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
bottom_leg_support_thing_L	bottom_leg_support_thing_l	groupFile/Legs/LeftLeg	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/LeftLeg); no contrary"	NO	PREVIOUSLY_SETTLED
bottom_leg_support_thing_R	bottom_leg_support_thing_r	groupFile/Legs/RightLeg	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	NO	PREVIOUSLY_SETTLED
c_arm_stretch.l	c_arm_stretch.l	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
c_arm_stretch.r	c_arm_stretch.r	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
c_arm_twist_2.l	c_arm_twist_2.l	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
c_arm_twist_2.r	c_arm_twist_2.r	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
c_arm_twist_offset.l	c_arm_twist_offset.l	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
c_forearm_twist.l	c_forearm_twist.l	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
c_forearm_twist.r	c_forearm_twist.r	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
c_forearm_twist_2.l	c_forearm_twist_2.l	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
c_forearm_twist_2.r	c_forearm_twist_2.r	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
c_leg_twist.l	c_leg_twist.l	groupFile/Legs/LeftLeg	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/LeftLeg); no contrary"	NO	PREVIOUSLY_SETTLED
c_leg_twist.r	c_leg_twist.r	groupFile/Legs/RightLeg	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	NO	PREVIOUSLY_SETTLED
c_leg_twist_2.l	c_leg_twist_2.l	groupFile/Legs/LeftLeg	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/LeftLeg); no contrary"	NO	PREVIOUSLY_SETTLED
c_leg_twist_2.r	c_leg_twist_2.r	groupFile/Legs/RightLeg	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	NO	PREVIOUSLY_SETTLED
c_shoulder.l.001	c_shoulder.l.001	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
c_shoulder.l.002	c_shoulder.l.002	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
c_shoulder.l.003	c_shoulder.l.003	groupFile/Arms/LeftArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	NO	PREVIOUSLY_SETTLED
c_shoulder.r.001	c_shoulder.r.001	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
c_shoulder.r.002	c_shoulder.r.002	groupFile/Arms/RightArm	groupFile/Helpers	OUTSIDE_RIGHELPERS_GENERIC	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	NO	PREVIOUSLY_SETTLED
