exact_literal	ascii_fold	provenance	current_master_path	final_master_path	decision_basis	human_review_status	casefold_carryalong	source_artifact
cf_d_wrist_L	cf_d_wrist_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_d_wrist_R	cf_d_wrist_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_arm01_L	cf_s_arm01_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_arm01_R	cf_s_arm01_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_arm02_L	cf_s_arm02_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_arm02_R	cf_s_arm02_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_arm03_L	cf_s_arm03_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_arm03_R	cf_s_arm03_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_elbo_L	cf_s_elbo_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_elbo_R	cf_s_elbo_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_elboback_L	cf_s_elboback_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_elboback_R	cf_s_elboback_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_forearm01_L	cf_s_forearm01_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_forearm01_R	cf_s_forearm01_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_forearm02_L	cf_s_forearm02_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_forearm02_R	cf_s_forearm02_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_hand_L	cf_s_hand_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_hand_R	cf_s_hand_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_kneeB_L	cf_s_kneeb_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/LeftLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/LeftLeg); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_kneeB_R	cf_s_kneeb_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_leg01_L	cf_s_leg01_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/LeftLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/LeftLeg); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_leg01_R	cf_s_leg01_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_leg02_L	cf_s_leg02_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/LeftLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/LeftLeg); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_leg02_R	cf_s_leg02_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_leg03_L	cf_s_leg03_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/LeftLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/LeftLeg); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_leg03_R	cf_s_leg03_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_leg_L	cf_s_leg_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/LeftLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/LeftLeg); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_leg_R	cf_s_leg_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_shoulder02_L	cf_s_shoulder02_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_shoulder02_R	cf_s_shoulder02_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_thigh01_L	cf_s_thigh01_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/LeftLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/LeftLeg); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_thigh01_R	cf_s_thigh01_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_thigh02_L	cf_s_thigh02_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/LeftLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/LeftLeg); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_thigh02_R	cf_s_thigh02_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_thigh03_L	cf_s_thigh03_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/LeftLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/LeftLeg); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_thigh03_R	cf_s_thigh03_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_wrist_L	cf_s_wrist_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
cf_s_wrist_R	cf_s_wrist_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
crotch adj	crotch adj	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Sexual Bones	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Currently filed under ""Sexual Bones"", but the name itself declares a generic secondary/support function; Silkworm generic-helper provenance (Other Hel"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
def_bicep_twist_01_L	def_bicep_twist_01_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
def_bicep_twist_01_R	def_bicep_twist_01_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
def_elbow_twist_01_L	def_elbow_twist_01_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
def_elbow_twist_01_R	def_elbow_twist_01_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
def_elbow_twist_02_L	def_elbow_twist_02_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
def_elbow_twist_02_R	def_elbow_twist_02_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
def_lower_glove_corrector_L	def_lower_glove_corrector_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
def_lower_glove_corrector_R	def_lower_glove_corrector_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
def_shoulder_strap_deform_L	def_shoulder_strap_deform_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
def_shoulder_strap_deform_R	def_shoulder_strap_deform_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
def_upper_glove_corrector_L	def_upper_glove_corrector_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
def_upper_glove_corrector_R	def_upper_glove_corrector_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
dl_armLower_rot_L	dl_armlower_rot_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
dl_armLower_rot_R	dl_armlower_rot_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
dl_armUpper_rot_L	dl_armupper_rot_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
dl_armUpper_rot_R	dl_armupper_rot_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
elbow_bend_L	elbow_bend_l	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
elbow_bend_R	elbow_bend_r	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
