origin_population	current_master_path	exact_literal	ascii_fold_key	source_bucket	chatgpt_decision	claude_decision	joint_status	user_decision	final_decision
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethFung3Up	teethfung3up	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethHide	teethhide	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethHideB	teethhideb	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethHideT	teethhidet	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethHide_B	teethhide_b	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethHide_T	teethhide_t	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethLow	teethlow	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethLowerClose	teethlowerclose	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethLowerSharp	teethlowersharp	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethOFF	teethoff	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethOn	teethon	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethOpenPosition	teethopenposition	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethParent	teethparent	groupFile > Face Controls > Teeth	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethShort	teethshort	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethShortLow	teethshortlow	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethShortUp	teethshortup	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethShrinkBottom	teethshrinkbottom	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethShrinkTop	teethshrinktop	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethT	teetht	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethTop	teethtop	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethTopShrink	teethtopshrink	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethUp	teethup	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethUpClose	teethupclose	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethUpperClose	teethupperclose	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TeethUpperSharp	teethuppersharp	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth_Bottom	teeth_bottom	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth_Circle	teeth_circle	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth_D.001	teeth_d.001	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth_D.002	teeth_d.002	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth_D1_mik	teeth_d1_mik	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth_Hide_Lower	teeth_hide_lower	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth_Hide_Upper	teeth_hide_upper	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth_Line	teeth_line	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth_Low_R	teeth_low_r	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth_Open	teeth_open	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth_Root	teeth_root	groupFile > Face Controls > Teeth	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth_T	teeth_t	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth_T1_mik	teeth_t1_mik	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Teeth_Up_R	teeth_up_r	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Theeth down	theeth down	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Theeth upper	theeth upper	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	ToothHide	toothhide	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Tooth_bottom	tooth_bottom	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Tooth_bottom_L	tooth_bottom_l	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Tooth_bottom_R	tooth_bottom_r	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Tooth_up	tooth_up	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Tooth_up_L	tooth_up_l	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Tooth_up_R	tooth_up_r	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Top-Teeth-Up	top-teeth-up	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TopGums	topgums	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TopTeeth-Long	topteeth-long	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	TopTeethToggle	topteethtoggle	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	U 	u 	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	U Big	u big	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	UW	uw	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	UpperJawGone	upperjawgone	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	UpperJawZ	upperjawz	groupFile > Face Controls > Teeth	FLEX	BONE	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	UpperTeeth-Up	upperteeth-up	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	UpperTeeth.L	upperteeth.l	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	UpperTeeth.R	upperteeth.r	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	UpperTeethBack.L	upperteethback.l	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	UpperTeethBack.R	upperteethback.r	groupFile > Face Controls > Teeth	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	UpperTeethMove	upperteethmove	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	UpperTeethRemove	upperteethremove	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
TRUE_SOURCE_ABSENT	groupFile/Face/Lower Face	Upper_Lip_LowerL	upper_lip_lowerl	(none -- true source absent)	FLEX	FLEX	CONSENSUS_FLEX		FLEX
TRUE_SOURCE_ABSENT	groupFile/Face/Lower Face	Upper_Lip_LowerR	upper_lip_lowerr	(none -- true source absent)	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Upper_Teeth	upper_teeth	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Upper_Teeth_Lower	upper_teeth_lower	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Upper_Teeth_Raiser	upper_teeth_raiser	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	UpperjawX	upperjawx	groupFile > Face Controls > Teeth	FLEX	BONE	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Upperteethdown	upperteethdown	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	V	v	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	VRCHAT-vaa	vrchat-vaa	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	VRCHAT-vch	vrchat-vch	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	VRCHAT-vdd	vrchat-vdd	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	VRCHAT-vee	vrchat-vee	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	VRCHAT-vff	vrchat-vff	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	VRCHAT-vih	vrchat-vih	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	VRCHAT-vkk	vrchat-vkk	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	VRCHAT-vnn	vrchat-vnn	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	VRCHAT-voh	vrchat-voh	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	VRCHAT-vou	vrchat-vou	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	VRCHAT-vpp	vrchat-vpp	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	VRCHAT-vrr	vrchat-vrr	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	VRCHAT-vsil	vrchat-vsil	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	VRCHAT-vss	vrchat-vss	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	VRCHAT-vth	vrchat-vth	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Vamp/Fang	vamp/fang	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	VampToothL	vamptoothl	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	VampToothR	vamptoothr	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Visemes-Aa	visemes-aa	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Visemes-Ch	visemes-ch	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Visemes-Dd	visemes-dd	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Visemes-E	visemes-e	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Visemes-Ff	visemes-ff	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Visemes-Ih	visemes-ih	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Visemes-Kk	visemes-kk	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Visemes-Nn	visemes-nn	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Visemes-Oh	visemes-oh	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Visemes-Ou	visemes-ou	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Visemes-Pp	visemes-pp	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Visemes-Rr	visemes-rr	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Visemes-Sil	visemes-sil	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Visemes-Ss	visemes-ss	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Visemes-Th	visemes-th	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	Z	z	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	a02	a02	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	a03	a03	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	a04	a04	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	a05	a05	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	a06	a06	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	a07	a07	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	a08	a08	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	aei	aei	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	aei_teeth	aei_teeth	groupFile > Face Controls > Teeth	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	ahmouth	ahmouth	groupFile > Face Controls > Phonemes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
TRUE_SOURCE_ABSENT	groupFile/Face/Lower Face	b__CAS_Chin__	b__cas_chin__	(none -- true source absent)	BONE	FLEX	DISAGREEMENT	BONE	BONE
TRUE_SOURCE_ABSENT	groupFile/Face/Lower Face	b__CAS_JawComp__	b__cas_jawcomp__	(none -- true source absent)	BONE	FLEX	DISAGREEMENT	BONE	BONE
TRUE_SOURCE_ABSENT	groupFile/Face/Lower Face	b__CAS_LowerMouthArea__	b__cas_lowermoutharea__	(none -- true source absent)	BONE	FLEX	DISAGREEMENT	BONE	BONE
TRUE_SOURCE_ABSENT	groupFile/Face/Lower Face	b__CAS_UpperMouthArea__	b__cas_uppermoutharea__	(none -- true source absent)	BONE	FLEX	DISAGREEMENT	BONE	BONE
TRUE_SOURCE_ABSENT	groupFile/Face/Lower Face	b__Jaw__	b__jaw__	(none -- true source absent)	BONE	FLEX	DISAGREEMENT	BONE	BONE
TRUE_SOURCE_ABSENT	groupFile/Face/Lower Face	b__L_LoLip__	b__l_lolip__	(none -- true source absent)	BONE	FLEX	DISAGREEMENT	BONE	BONE
TRUE_SOURCE_ABSENT	groupFile/Face/Lower Face	b__L_Mouth__	b__l_mouth__	(none -- true source absent)	BONE	FLEX	DISAGREEMENT	BONE	BONE
TRUE_SOURCE_ABSENT	groupFile/Face/Lower Face	b__L_UpLip__	b__l_uplip__	(none -- true source absent)	BONE	FLEX	DISAGREEMENT	BONE	BONE
TRUE_SOURCE_ABSENT	groupFile/Face/Lower Face	b__LoLip__	b__lolip__	(none -- true source absent)	BONE	FLEX	DISAGREEMENT	BONE	BONE
TRUE_SOURCE_ABSENT	groupFile/Face/Lower Face	b__UpLip__	b__uplip__	(none -- true source absent)	BONE	FLEX	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	bip_LowerJaw	bip_lowerjaw	groupFile > Face Controls > Teeth	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	bip_TeethBot	bip_teethbot	groupFile > Face Controls > Teeth	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	bip_TeethFang_L	bip_teethfang_l	groupFile > Face Controls > Teeth	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	bip_TeethFang_R	bip_teethfang_r	groupFile > Face Controls > Teeth	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	bip_TeethLower_Root	bip_teethlower_root	groupFile > Face Controls > Teeth	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	bip_TeethUpper_Root	bip_teethupper_root	groupFile > Face Controls > Teeth	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	bip_UpperJaw	bip_upperjaw	groupFile > Face Controls > Teeth	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	bip_c_teeth_bot_x	bip_c_teeth_bot_x	groupFile > Face Controls > Teeth	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	bip_c_teeth_top_x	bip_c_teeth_top_x	groupFile > Face Controls > Teeth	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	bip_endojaw	bip_endojaw	groupFile > Face Controls > Teeth	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	bip_fangs	bip_fangs	groupFile > Face Controls > Teeth	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	bip_head teeth lower	bip_head teeth lower	groupFile > Face Controls > Teeth	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	bip_head_hlp_teeth_lower	bip_head_hlp_teeth_lower	groupFile > Face Controls > Teeth	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	bip_head_hlp_teeth_upper	bip_head_hlp_teeth_upper	groupFile > Face Controls > Teeth	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	bip_lowerTeeth_0_L	bip_lowerteeth_0_l	groupFile > Face Controls > Teeth	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	bip_lowerTeeth_0_R	bip_lowerteeth_0_r	groupFile > Face Controls > Teeth	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	bip_lowerTeeth_1_L	bip_lowerteeth_1_l	groupFile > Face Controls > Teeth	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	bip_lowerTeeth_1_R	bip_lowerteeth_1_r	groupFile > Face Controls > Teeth	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	bip_teeth lower	bip_teeth lower	groupFile > Face Controls > Teeth	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	bip_teeth upper	bip_teeth upper	groupFile > Face Controls > Teeth	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	bip_topJaw	bip_topjaw	groupFile > Face Controls > Teeth	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Lower Face	bip_upperTeeth_0_L	bip_upperteeth_0_l	groupFile > Face Controls > Teeth	BONE	BONE	CONSENSUS_BONE		BONE
