exact_literal	fold_key	family_size	scanner_occurrence_count	source_model_count	representative_source_models	scanner_lines	literal_length	contains_digits	numeric_suffix	lr_marker	separator_structure	very_short	repeated_internal_token	technical_marker_tokens	leading_token_heuristic
Shell.Wall_46	shell.wall_46	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18725	13	True	True	False	underscore+dot	False	False		Shell
Shell.Wall_47	shell.wall_47	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18726	13	True	True	False	underscore+dot	False	False		Shell
Shell.Wall_48	shell.wall_48	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18727	13	True	True	False	underscore+dot	False	False		Shell
Shell.Wall_49	shell.wall_49	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18728	13	True	True	False	underscore+dot	False	False		Shell
Shell.Wall_5	shell.wall_5	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18729	12	True	True	False	underscore+dot	False	False		Shell
Shell.Wall_50	shell.wall_50	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18730	13	True	True	False	underscore+dot	False	False		Shell
Shell.Wall_51	shell.wall_51	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18731	13	True	True	False	underscore+dot	False	False		Shell
Shell.Wall_52	shell.wall_52	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18732	13	True	True	False	underscore+dot	False	False		Shell
Shell.Wall_53	shell.wall_53	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18733	13	True	True	False	underscore+dot	False	False		Shell
Shell.Wall_54	shell.wall_54	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18734	13	True	True	False	underscore+dot	False	False		Shell
Shell.Wall_55	shell.wall_55	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18735	13	True	True	False	underscore+dot	False	False		Shell
Shell.Wall_56	shell.wall_56	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18736	13	True	True	False	underscore+dot	False	False		Shell
Shell.Wall_57	shell.wall_57	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18737	13	True	True	False	underscore+dot	False	False		Shell
Shell.Wall_58	shell.wall_58	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18738	13	True	True	False	underscore+dot	False	False		Shell
Shell.Wall_59	shell.wall_59	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18739	13	True	True	False	underscore+dot	False	False		Shell
Shell.Wall_6	shell.wall_6	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18740	12	True	True	False	underscore+dot	False	False		Shell
Shell.Wall_60	shell.wall_60	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18741	13	True	True	False	underscore+dot	False	False		Shell
Shell.Wall_7	shell.wall_7	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18742	12	True	True	False	underscore+dot	False	False		Shell
Shell.Wall_8	shell.wall_8	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18743	12	True	True	False	underscore+dot	False	False		Shell
Shell.Wall_9	shell.wall_9	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18744	12	True	True	False	underscore+dot	False	False		Shell
ShellBase	shellbase	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18745	9	False	False	False	none	False	False		ShellBase
ShevaBody	shevabody	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18746	9	False	False	False	none	False	False		ShevaBody
shhh	shhh	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	28234	4	False	False	False	none	True	False		shhh
Shield	shield	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18754	6	False	False	False	none	False	False		Shield
ShiftedBodice	shiftedbodice	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	2335	13	False	False	False	none	False	False		ShiftedBodice
Shin Muscular	shin muscular	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	6539	13	False	False	False	space	False	False		Shin
Shin Thickness	shin thickness	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	6540	14	False	False	False	space	False	False		Shin
shin.L.001	shin.l.001	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	28235	10	True	True	True	dot	False	False		shin
shin.R.001	shin.r.001	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	28236	10	True	True	True	dot	False	False		shin
shine2	shine2	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	28237	6	True	True	False	none	False	False		shine
Shiocked L	shiocked l	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18755	10	False	False	True	space	False	False		Shiocked
shiri_l__slerp_momo_l__i50_x0__offset	shiri_l__slerp_momo_l__i50_x0__offset	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	28238	37	True	False	True	underscore	False	True	offset	shiri
shiri_r__slerp_momo_r__i50_x0__offset	shiri_r__slerp_momo_r__i50_x0__offset	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	28239	37	True	False	True	underscore	False	True	offset	shiri
Shirt Boobs Big	shirt boobs big	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18756	15	False	False	False	space	False	False		Shirt
Shirt Boobs Small	shirt boobs small	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18757	17	False	False	False	space	False	False		Shirt
Shirt Boobs Upward L	shirt boobs upward l	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18758	20	False	False	True	space	False	False		Shirt
Shirt Boobs Upward R	shirt boobs upward r	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18759	20	False	False	True	space	False	False		Shirt
Shirt Butt Big	shirt butt big	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18760	14	False	False	False	space	False	False		Shirt
Shirt Nipple Movement L	shirt nipple movement l	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18761	23	False	False	True	space	False	False		Shirt
Shirt Nipple Movement R	shirt nipple movement r	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18762	23	False	False	True	space	False	False		Shirt
Shirt Pregnant	shirt pregnant	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18763	14	False	False	False	space	False	False		Shirt
Shirt Small Thigs	shirt small thigs	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18764	17	False	False	False	space	False	False		Shirt
Shirt Thick Thigs	shirt thick thigs	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18765	17	False	False	False	space	False	False		Shirt
shirt up	shirt up	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	9023	8	False	False	False	space	False	False		shirt
Shirt-Lift-1	shirt-lift-1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18766	12	True	True	False	hyphen	False	False		Shirt
Shirt-Lift-2	shirt-lift-2	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18767	12	True	True	False	hyphen	False	False		Shirt
Shirt-Lift-3	shirt-lift-3	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18768	12	True	True	False	hyphen	False	False		Shirt
shirt_back_lift	shirt_back_lift	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	28243	15	False	False	False	underscore	False	False		shirt
shirt_bottom_lift	shirt_bottom_lift	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	28244	17	False	False	False	underscore	False	False		shirt
shirt_chest_all_forward	shirt_chest_all_forward	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	28245	23	False	False	False	underscore	False	False		shirt
shirt_chest_forward	shirt_chest_forward	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	28246	19	False	False	False	underscore	False	False		shirt
Shirt_Exposed_Tie_Left_1	shirt_exposed_tie_left_1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18772	24	True	True	True	underscore	False	False		Shirt
Shirt_Exposed_Tie_Left_2	shirt_exposed_tie_left_2	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18773	24	True	True	True	underscore	False	False		Shirt
Shirt_Exposed_Tie_Left_3	shirt_exposed_tie_left_3	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18774	24	True	True	True	underscore	False	False		Shirt
Shirt_Exposed_Tie_Left_4	shirt_exposed_tie_left_4	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18775	24	True	True	True	underscore	False	False		Shirt
Shirt_Exposed_Tie_Right_1	shirt_exposed_tie_right_1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18776	25	True	True	True	underscore	False	False		Shirt
Shirt_Exposed_Tie_Right_2	shirt_exposed_tie_right_2	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18777	25	True	True	True	underscore	False	False		Shirt
Shirt_Exposed_Tie_Right_3	shirt_exposed_tie_right_3	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18778	25	True	True	True	underscore	False	False		Shirt
Shirt_Exposed_Tie_Right_4	shirt_exposed_tie_right_4	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18779	25	True	True	True	underscore	False	False		Shirt
shirt_front_lift	shirt_front_lift	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	28247	16	False	False	False	underscore	False	False		shirt
Shirt_Full_Tie_Left_1	shirt_full_tie_left_1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18780	21	True	True	True	underscore	False	False		Shirt
Shirt_Full_Tie_Left_2	shirt_full_tie_left_2	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18781	21	True	True	True	underscore	False	False		Shirt
Shirt_Full_Tie_Left_3	shirt_full_tie_left_3	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18782	21	True	True	True	underscore	False	False		Shirt
Shirt_Full_Tie_Left_4	shirt_full_tie_left_4	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18783	21	True	True	True	underscore	False	False		Shirt
Shirt_Full_Tie_Right_1	shirt_full_tie_right_1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18784	22	True	True	True	underscore	False	False		Shirt
Shirt_Full_Tie_Right_2	shirt_full_tie_right_2	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18785	22	True	True	True	underscore	False	False		Shirt
Shirt_Full_Tie_Right_3	shirt_full_tie_right_3	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18786	22	True	True	True	underscore	False	False		Shirt
Shirt_Full_Tie_Right_4	shirt_full_tie_right_4	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18787	22	True	True	True	underscore	False	False		Shirt
shirt_L	shirt_l	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	28241	7	False	False	True	underscore	False	False		shirt
shirt_lift_full_1	shirt_lift_full_1	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	28248	17	True	True	False	underscore	False	False		shirt
shirt_lift_full_2	shirt_lift_full_2	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	28249	17	True	True	False	underscore	False	False		shirt
shirt_lift_full_3	shirt_lift_full_3	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	28250	17	True	True	False	underscore	False	False		shirt
shirt_neck_pull	shirt_neck_pull	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	28251	15	False	False	False	underscore	False	False		shirt
shirt_pull_left_up	shirt_pull_left_up	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	28252	18	False	False	True	underscore	False	False		shirt
shirt_pull_right_up	shirt_pull_right_up	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	28253	19	False	False	True	underscore	False	False		shirt
shirt_R	shirt_r	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	28242	7	False	False	True	underscore	False	False		shirt
shirtback_L	shirtback_l	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	28254	11	False	False	True	underscore	False	False		shirtback
shirtback_R	shirtback_r	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	28255	11	False	False	True	underscore	False	False		shirtback
ShirtExspand	shirtexspand	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18769	12	False	False	False	none	False	False		ShirtExspand
shirtfront_L	shirtfront_l	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	28256	12	False	False	True	underscore	False	False		shirtfront
shirtfront_R	shirtfront_r	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	28257	12	False	False	True	underscore	False	False		shirtfront
ShirtHigher	shirthigher	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	6541	11	False	False	False	none	False	False		ShirtHigher
ShirtLift	shirtlift	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18770	9	False	False	False	none	False	False		ShirtLift
ShirtNipples	shirtnipples	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18771	12	False	False	False	none	False	False		ShirtNipples
Shock.L	shock.l	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18803	7	False	False	True	dot	False	False		Shock
Shock.R	shock.r	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18804	7	False	False	True	dot	False	False		Shock
Shocked 2	shocked 2	2	1	N/A - no per-model provenance in corpus	N/A - see census section 6	6542	9	True	True	False	space	False	False		Shocked
shocked 2	shocked 2	2	1	N/A - no per-model provenance in corpus	N/A - see census section 6	28258	9	True	True	False	space	False	False		shocked
Shocked 2 side collapse	shocked 2 side collapse	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18807	23	True	False	False	space	False	False		Shocked
Shocked 2 vertical collapse	shocked 2 vertical collapse	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18808	27	True	False	False	space	False	False		Shocked
Shocked L	shocked l	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	3333	9	False	False	True	space	False	False		Shocked
Shocked R	shocked r	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	2336	9	False	False	True	space	False	False		Shocked
ShockEyeLeft	shockeyeleft	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18805	12	False	False	False	none	False	False		ShockEyeLeft
ShockEyeRight	shockeyeright	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	18806	13	False	False	False	none	False	False		ShockEyeRight
